title,beds,bath,sqft,price,address,city,state,lat,lon,date scraped,id,url
House for sale,4,2,"2,648","$1,475,000 ",5735 Soledad Mountain Rd,LA JOLLA,CA,32825065,-117236573,1/19/2019,16856996,https://www.zillow.com/homedetails/5735-Soledad-Mountain-Rd-La-Jolla-CA-92037/16856996_zpid/
House for sale,3,2,"1,179","$1,495,000 ",539 Westbourne St,LA JOLLA,CA,32832793,-117275991,1/19/2019,16849919,https://www.zillow.com/homedetails/539-Westbourne-St-La-Jolla-CA-92037/16849919_zpid/
House for sale,3,3,"1,855","$1,495,000 ",714 Bonair Way,LA JOLLA,CA,32831925,-117273715,1/19/2019,70597107,https://www.zillow.com/homedetails/714-Bonair-Way-La-Jolla-CA-92037/70597107_zpid/
Coming soon,3,2,"1,729","$1,495,000 ",743 Bonair Way APT A,LA JOLLA,CA,32831774,-117272956,1/19/2019,16850048,https://www.zillow.com/homedetails/743-Bonair-Way-APT-A-La-Jolla-CA-92037/16850048_zpid/
House for sale,4,3,"1,945","$1,498,000 ",6752 Tyrian St,La Jolla,CA,32829963,-117276080,1/19/2019,2110940541,https://www.zillow.com/homedetails/6752-Tyrian-St-La-Jolla-CA-92037/2110940541_zpid/
House for sale,5,3,"1,995","$1,499,000 ",5270 Vickie Dr,SAN DIEGO,CA,32812582,-117247054,1/19/2019,16912232,https://www.zillow.com/homedetails/5270-Vickie-Dr-San-Diego-CA-92109/16912232_zpid/
Condo for sale,2,2,"1,194","$1,500,000 ",220 Coast Blvd UNIT 1B,LA JOLLA,CA,32839776,-117281614,1/19/2019,16848891,https://www.zillow.com/homedetails/220-Coast-Blvd-UNIT-1B-La-Jolla-CA-92037/16848891_zpid/
Auction,4,2.5,"2,377",$1.53M,1040 Van Nuys St,SAN DIEGO,CA,32812720,-117255478,1/19/2019,52515705,https://www.zillow.com/homedetails/1040-Van-Nuys-St-San-Diego-CA-92109/52515705_zpid/
House for sale,4,3,"2,699","$1,550,000 ",1329 Caminito Faro,LA JOLLA,CA,32816029,-117251168,1/19/2019,16858394,https://www.zillow.com/homedetails/1329-Caminito-Faro-La-Jolla-CA-92037/16858394_zpid/
House for sale,2,1,830,"$1,550,000 ",6520 Tyrian St,LA JOLLA,CA,32827509,-117275364,1/19/2019,16850470,https://www.zillow.com/homedetails/6520-Tyrian-St-La-Jolla-CA-92037/16850470_zpid/
House for sale,4,3,"2,826","$1,550,000 ",1699 Nautilus St,LA JOLLA,CA,32831632,-117258829,1/19/2019,16851744,https://www.zillow.com/homedetails/1699-Nautilus-St-La-Jolla-CA-92037/16851744_zpid/
Condo for sale,4,3,"2,685","$1,575,000 ",9712 Claiborne Sq,LA JOLLA,CA,32881757,-117245572,1/19/2019,17204077,https://www.zillow.com/homedetails/9712-Claiborne-Sq-La-Jolla-CA-92037/17204077_zpid/
House for sale,5,4,"3,107","$1,579,000 ",6005 Hillpointe Row,LA JOLLA,CA,32830370,-117235585,1/19/2019,16858162,https://www.zillow.com/homedetails/6005-Hillpointe-Row-La-Jolla-CA-92037/16858162_zpid/
House for sale,3,1,"1,190","$1,595,000 ",835 Midway St,LA JOLLA,CA,32813640,-117261831,1/19/2019,16856244,https://www.zillow.com/homedetails/835-Midway-St-La-Jolla-CA-92037/16856244_zpid/
Condo for sale,2,2,"1,941","$1,595,000 ",1001 Genter St UNIT 8D,La Jolla,CA,32836669,-117271026,1/19/2019,16849645,https://www.zillow.com/homedetails/1001-Genter-St-UNIT-8D-La-Jolla-CA-92037/16849645_zpid/
House for sale,3,4,"2,020","$1,595,000 ",1315 Torrey Pines Rd,LA JOLLA,CA,32844865,-117269376,1/19/2019,16848399,https://www.zillow.com/homedetails/1315-Torrey-Pines-Rd-La-Jolla-CA-92037/16848399_zpid/
House for sale,4,3,"2,652","$1,595,000 ",7345 Draper Ave,LA JOLLA,CA,32837755,-117275033,1/19/2019,16851219,https://www.zillow.com/homedetails/7345-Draper-Ave-La-Jolla-CA-92037/16851219_zpid/
Lot / Land for sale,,,1.12,"$7,995,000 ",1120 Muirlands Dr,LA JOLLA,CA,32827194,-117265405,1/19/2019,54906529,https://www.zillow.com/homedetails/1120-Muirlands-Dr-La-Jolla-CA-92037/54906529_zpid/
Lot / Land for sale,,,1.12,"$7,995,000 ",1120 Muirlands Dr # LOTS,La Jolla,CA,32827194,-117265405,1/19/2019,2087663228,https://www.zillow.com/homedetails/1120-Muirlands-Dr-LOTS-La-Jolla-CA-92037/2087663228_zpid/
Lot / Land for sale,,,1.12,"$7,995,000 ",1120 Muirlands Dr LOT LOTS,La Jolla,CA,32827194,-117265405,1/19/2019,2087664555,https://www.zillow.com/homedetails/1120-Muirlands-Dr-LOT-LOTS-La-Jolla-CA-92037/2087664555_zpid/
Lot / Land for sale,,,5,"$7,995,000 ",7792 Senn Way LOT 1-A,La Jolla,CA,32843728,-117248666,1/19/2019,2088947035,https://www.zillow.com/homedetails/7792-Senn-Way-LOT-1-A-La-Jolla-CA-92037/2088947035_zpid/
Lot / Land for sale,,,4,"$7,995,000 ",7792 Senn Way,La Jolla,CA,32843728,-117248666,1/19/2019,2090741864,https://www.zillow.com/homedetails/7792-Senn-Way-La-Jolla-CA-92037/2090741864_zpid/
House for sale,5,5,"8,236","$8,400,000 ",6092 Avenida Chamnez,LA JOLLA,CA,32823740,-117263195,1/19/2019,79571545,https://www.zillow.com/homedetails/6092-Avenida-Chamnez-La-Jolla-CA-92037/79571545_zpid/
House for sale,5,9,"8,700","$8,600,000 ",6404 La Jolla Scenic Dr S,LA JOLLA,CA,32831317,-117252959,1/19/2019,16851792,https://www.zillow.com/homedetails/6404-La-Jolla-Scenic-Dr-S-La-Jolla-CA-92037/16851792_zpid/
House for sale,6,10,"10,828","$8,800,000 ",5811 Rutgers Rd,LA JOLLA,CA,32820940,-117254481,1/19/2019,16856558,https://www.zillow.com/homedetails/5811-Rutgers-Rd-La-Jolla-CA-92037/16856558_zpid/
House for sale,7,7,"7,570","$8,998,000 ",6001 La Jolla Scenic Dr S,LA JOLLA,CA,32824812,-117254816,1/19/2019,120796128,https://www.zillow.com/homedetails/6001-La-Jolla-Scenic-Dr-S-La-Jolla-CA-92037/120796128_zpid/
House for sale,5,5,"6,280","$9,499,000 ",7430 Hillside Dr,LA JOLLA,CA,32844031,-117255827,1/19/2019,99478271,https://www.zillow.com/homedetails/7430-Hillside-Dr-La-Jolla-CA-92037/99478271_zpid/
House for sale,6,7,"7,356","$9,895,000 ",2608 Crown Crest Ln,LA JOLLA,CA,32884343,-117248145,1/19/2019,16834405,https://www.zillow.com/homedetails/2608-Crown-Crest-Ln-La-Jolla-CA-92037/16834405_zpid/
House for sale,2,3,"3,627","$9,900,000 ",939 Coast Blvd # 21DE,La Jolla,CA,32847897,-117276197,1/19/2019,2087794477,https://www.zillow.com/homedetails/939-Coast-Blvd-21DE-La-Jolla-CA-92037/2087794477_zpid/
House for sale,4,7,"4,863","$9,995,000 ",7404 Hillside Dr,LA JOLLA,CA,32843556,-117255484,1/19/2019,16851384,https://www.zillow.com/homedetails/7404-Hillside-Dr-La-Jolla-CA-92037/16851384_zpid/
House for sale,4,4,"6,059","$10,095,000 ",1585 Coast Walk,LA JOLLA,CA,32848368,-117266090,1/19/2019,16848063,https://www.zillow.com/homedetails/1585-Coast-Walk-La-Jolla-CA-92037/16848063_zpid/
House for sale,3,4.5,"3,124","$10,495,000 ",6653 Neptune Pl,LA JOLLA,CA,32827818,-117279626,1/19/2019,16850262,https://www.zillow.com/homedetails/6653-Neptune-Pl-La-Jolla-CA-92037/16850262_zpid/
Coming soon,7,10,"10,423","$10,900,000 ",7356 Brodiaea Way,LA JOLLA,CA,32841858,-117259890,1/19/2019,16851506,https://www.zillow.com/homedetails/7356-Brodiaea-Way-La-Jolla-CA-92037/16851506_zpid/
House for sale,3,5,"3,323","$11,590,000 ",7076 Neptune Pl,LA JOLLA,CA,32833205,-117281667,1/19/2019,16849688,https://www.zillow.com/homedetails/7076-Neptune-Pl-La-Jolla-CA-92037/16849688_zpid/
House for sale,8,10,"13,575","$13,500,000 ",1640 La Jolla Rancho Rd,LA JOLLA,CA,32826070,-117257630,1/19/2019,16856426,https://www.zillow.com/homedetails/1640-La-Jolla-Rancho-Rd-La-Jolla-CA-92037/16856426_zpid/
House for sale,7,10,"8,328","$15,995,000 ",7400 Vista Del Mar Ave,LA JOLLA,CA,32837058,-117280997,1/19/2019,16849126,https://www.zillow.com/homedetails/7400-Vista-Del-Mar-Ave-La-Jolla-CA-92037/16849126_zpid/
House for sale,5,7,"8,627","$19,500,000 ",9828 La Jolla Farms Rd,LA JOLLA,CA,32883825,-117251256,1/19/2019,16834392,https://www.zillow.com/homedetails/9828-La-Jolla-Farms-Rd-La-Jolla-CA-92037/16834392_zpid/
Lot / Land for sale,,,22.2,"$20,000,000 ",Country Club Dr LOT 11,La Jolla,CA,32844400,-117253700,1/19/2019,2086716939,https://www.zillow.com/homedetails/Country-Club-Dr-LOT-11-La-Jolla-CA-92037/2086716939_zpid/
Lot / Land for sale,,,22.2,"$20,000,000 ",Country Club Dr # 11,La Jolla,CA,32844400,-117253700,1/19/2019,2086715748,https://www.zillow.com/homedetails/Country-Club-Dr-11-La-Jolla-CA-92037/2086715748_zpid/
House for sale,6,11,"12,000","$29,500,000 ",1369 Coast Walk,La Jolla,CA,32848985,-117269738,1/19/2019,2089445597,https://www.zillow.com/homedetails/1369-Coast-Walk-La-Jolla-CA-92037/2089445597_zpid/
House for sale,6,6,"11,954","$30,000,000 ",9826 La Jolla Farms Rd,LA JOLLA,CA,32884175,-117250817,1/19/2019,16834391,https://www.zillow.com/homedetails/9826-La-Jolla-Farms-Rd-La-Jolla-CA-92037/16834391_zpid/
Pre-foreclosure,11,7,"4,331",,18th St,SANTA MONICA,CA,34020410,-118474070,1/19/2019,251377604,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=251377604
Pre-foreclosure,2,2,"1,028",,Ozone St,SANTA MONICA,CA,34001014,-118473736,1/19/2019,250784434,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=250784434
Pre-foreclosure / Auction,2,2,"1,326",,20th St,SANTA MONICA,CA,34021980,-118472160,1/19/2019,135405654,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=135405654
Pre-foreclosure / Auction,3,2,"1,449",,Virginia Ave,SANTA MONICA,CA,34021770,-118469140,1/19/2019,250655940,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=250655940
Pre-foreclosure,1,1,614,,Appian Way APT 101,SANTA MONICA,CA,34009828,-118494295,1/19/2019,250960030,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=250960030
Pre-foreclosure / Auction,3,2,"1,319",,18th St APT 7,SANTA MONICA,CA,34032580,-118488320,1/19/2019,135405749,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=135405749
Pre-foreclosure,3,2,"1,230",,11th St,SANTA MONICA,CA,34005360,-118470800,1/19/2019,251316883,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=251316883
Pre-foreclosure,2,1,970,,Navy St,SANTA MONICA,CA,34009630,-118457000,1/19/2019,191087837,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=191087837
Pre-foreclosure,1,2,"1,146",,Ocean Park Blvd UNIT 205,SANTA MONICA,CA,34001900,-118484470,1/19/2019,243990381,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=243990381
Pre-foreclosure,5,3,"2,430",,Centinela Ave,SANTA MONICA,CA,34035970,-118464640,1/19/2019,245349926,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=245349926
Pre-foreclosure,5,3,"2,689",,Stanford St,SANTA MONICA,CA,34041030,-118477900,1/19/2019,250589269,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=250589269
Pre-foreclosure,2,3,"2,076",,2nd St APT 2,SANTA MONICA,CA,34000000,-118480450,1/19/2019,249966839,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=249966839
Pre-foreclosure,4,4,"2,540",,Navy St,SANTA MONICA,CA,34001100,-118474530,1/19/2019,249647055,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=249647055
Pre-foreclosure,2,2,804,,4th St APT 5,SANTA MONICA,CA,34004130,-118483250,1/19/2019,248769995,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=248769995
Pre-foreclosure,4,1,"1,518",,Ashland Ave,SANTA MONICA,CA,34005360,-118470800,1/19/2019,245349958,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=245349958
Pre-foreclosure,3,3,"1,412",,Oak St UNIT 1,SANTA MONICA,CA,34013510,-118462910,1/19/2019,248450130,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=248450130
Pre-foreclosure,2,2,"1,011",,7th St APT 6,SANTA MONICA,CA,34024170,-118498710,1/19/2019,247162308,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=247162308
Pre-foreclosure,3,3,"2,010",,Ocean Park Blvd,SANTA MONICA,CA,34005020,-118479660,1/19/2019,246026598,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=246026598
Pre-foreclosure / Auction,2,3,"1,352",,9th St UNIT 7,Santa Monica,CA,34017200,-118488690,1/19/2019,245849267,https://www.zillow.com/homedetail/AuthRequired.htm?r=pfc&zpid=245849267
Auction,2,2,"1,337",$600K,1021 12th St APT 102,SANTA MONICA,CA,34027730,-118493114,1/19/2019,20478722,https://www.zillow.com/homedetails/1021-12th-St-APT-102-Santa-Monica-CA-90403/20478722_zpid/
Condo for sale,Studio,1,378,"$625,000 ",757 Ocean Ave UNIT 104,SANTA MONICA,CA,34022679,-118507386,1/19/2019,20486692,https://www.zillow.com/homedetails/757-Ocean-Ave-UNIT-104-Santa-Monica-CA-90402/20486692_zpid/
Condo for sale,1,1,651,"$650,000 ",2311 4th St APT 311,SANTA MONICA,CA,34006688,-118483560,1/19/2019,20484220,https://www.zillow.com/homedetails/2311-4th-St-APT-311-Santa-Monica-CA-90405/20484220_zpid/
Condo for sale,1,1,640,"$655,000 ",1141 26th St APT D,SANTA MONICA,CA,34036761,-118477842,1/19/2019,20469857,https://www.zillow.com/homedetails/1141-26th-St-APT-D-Santa-Monica-CA-90403/20469857_zpid/
Condo for sale,1,1,704,"$665,000 ",2311 4th St APT 108,SANTA MONICA,CA,34006688,-118483560,1/19/2019,20484177,https://www.zillow.com/homedetails/2311-4th-St-APT-108-Santa-Monica-CA-90405/20484177_zpid/
Condo for sale,1,1,693,"$689,999 ",1224 Euclid St APT 204,Santa Monica,CA,34025251,-118489430,1/19/2019,20479465,https://www.zillow.com/homedetails/1224-Euclid-St-APT-204-Santa-Monica-CA-90404/20479465_zpid/
House for sale,3,2,828,"$1,598,800 ",1415 23rd St,SANTA MONICA,CA,34030470,-118476875,1/19/2019,20473919,https://www.zillow.com/homedetails/1415-23rd-St-Santa-Monica-CA-90404/20473919_zpid/
Apartment for sale,3,3,"2,072","$1,625,000 ",1044 Ocean Park Blvd APT C,Santa Monica,CA,34007990,-118473830,1/19/2019,2089178741,https://www.zillow.com/homedetails/1044-Ocean-Park-Blvd-APT-C-Santa-Monica-CA-90405/2089178741_zpid/
Townhouse for sale,3,3,"1,660","$1,625,000 ",1433 14th St APT 19,Santa Monica,CA,34023758,-118485051,1/19/2019,250348077,https://www.zillow.com/homedetails/1433-14th-St-APT-19-Santa-Monica-CA-90404/250348077_zpid/
Condo for sale,2,3,"1,668","$1,695,000 ",907 Lincoln Blvd UNIT 102,SANTA MONICA,CA,34026250,-118498755,1/19/2019,20479243,https://www.zillow.com/homedetails/907-Lincoln-Blvd-UNIT-102-Santa-Monica-CA-90403/20479243_zpid/
Townhouse for sale,2,3,"1,925","$1,750,000 ",812 16th St UNIT 1,SANTA MONICA,CA,34033132,-118493121,1/19/2019,20478271,https://www.zillow.com/homedetails/812-16th-St-UNIT-1-Santa-Monica-CA-90403/20478271_zpid/
House for sale,3,3,"1,574","$1,799,999 ",2809 Virginia Ave,SANTA MONICA,CA,34026955,-118462987,1/19/2019,20471142,https://www.zillow.com/homedetails/2809-Virginia-Ave-Santa-Monica-CA-90404/20471142_zpid/
House for sale,2,1,788,"$1,800,000 ",1124 Broadway,SANTA MONICA,CA,34020759,-118486269,1/19/2019,20479804,https://www.zillow.com/homedetails/1124-Broadway-Santa-Monica-CA-90401/20479804_zpid/
Lot / Land for sale,,,"5,222","$1,800,000 ",2219 Virginia Ave,SANTA MONICA,CA,34022598,-118468443,1/19/2019,20473741,https://www.zillow.com/homedetails/2219-Virginia-Ave-Santa-Monica-CA-90404/20473741_zpid/
House for sale,3,3,"2,000","$1,815,000 ",804 Navy St,SANTA MONICA,CA,34002649,-118471407,1/19/2019,20483257,https://www.zillow.com/homedetails/804-Navy-St-Santa-Monica-CA-90405/20483257_zpid/
Condo for sale,3,2,"1,401","$1,875,000 ",311 Ocean Ave UNIT 104,SANTA MONICA,CA,34026037,-118512491,1/19/2019,20485985,https://www.zillow.com/homedetails/311-Ocean-Ave-UNIT-104-Santa-Monica-CA-90402/20485985_zpid/
Condo for sale,2,3,"1,630","$1,925,000 ",1035 19th St # 103,SANTA MONICA,CA,34032798,-118486166,1/19/2019,82774702,https://www.zillow.com/homedetails/1035-19th-St-103-Santa-Monica-CA-90403/82774702_zpid/
Lot / Land for sale,,,"7,762","$1,950,000 ",1927 17th St,SANTA MONICA,CA,34019251,-118473985,1/19/2019,20473612,https://www.zillow.com/homedetails/1927-17th-St-Santa-Monica-CA-90404/20473612_zpid/
Condo for sale,2,3,"1,422","$1,950,000 ",811 19th St APT 2,SANTA MONICA,CA,34035912,-118489809,1/19/2019,119919344,https://www.zillow.com/homedetails/811-19th-St-APT-2-Santa-Monica-CA-90403/119919344_zpid/
Lot / Land for sale,,,"5,183","$1,985,000 ",2217 Pearl St,SANTA MONICA,CA,34018373,-118464934,1/19/2019,20472935,https://www.zillow.com/homedetails/2217-Pearl-St-Santa-Monica-CA-90405/20472935_zpid/
Apartment for sale,Studio,--,"2,964","$1,995,000 ",1142 24th St,SANTA MONICA,CA,34034345,-118480669,1/19/2019,20474192,https://www.zillow.com/homedetails/1142-24th-St-Santa-Monica-CA-90403/20474192_zpid/
House for sale,Studio,--,"3,930","$1,995,000 ",920 Marine St,SANTA MONICA,CA,34003325,-118470504,1/19/2019,20481792,https://www.zillow.com/homedetails/920-Marine-St-Santa-Monica-CA-90405/20481792_zpid/
Apartment for sale,4,4,"1,924","$1,995,000 ",1256 Chelsea Ave,SANTA MONICA,CA,34033352,-118477942,1/19/2019,20474516,https://www.zillow.com/homedetails/1256-Chelsea-Ave-Santa-Monica-CA-90404/20474516_zpid/
Apartment for sale,3,4,"2,016","$1,999,950 ",1738 9th St,SANTA MONICA,CA,34014882,-118484692,1/19/2019,20479936,https://www.zillow.com/homedetails/1738-9th-St-Santa-Monica-CA-90404/20479936_zpid/
For sale by owner,2,3,"1,715","$2,000,000 ",1422 19th St APT A,SANTA MONICA,CA,34027172,-118480626,1/19/2019,20474075,https://www.zillow.com/homedetails/1422-19th-St-APT-A-Santa-Monica-CA-90404/20474075_zpid/
House for sale,2,1,830,"$2,095,000 ",2433 6th St,SANTA MONICA,CA,34006400,-118480747,1/19/2019,20482375,https://www.zillow.com/homedetails/2433-6th-St-Santa-Monica-CA-90405/20482375_zpid/
Townhouse for sale,3,3,"1,796","$2,095,000 ",2011 Idaho Ave,Santa Monica,CA,34035774,-118487800,1/19/2019,2146219931,https://www.zillow.com/homedetails/2011-Idaho-Ave-Santa-Monica-CA-90403/2146219931_zpid/
Condo for sale,2,2,"1,254","$2,149,000 ",1755 Ocean Ave APT 203,Santa Monica,CA,34008694,-118491089,1/19/2019,2101140965,https://www.zillow.com/homedetails/1755-Ocean-Ave-APT-203-Santa-Monica-CA-90401/2101140965_zpid/
Condo for sale,3,3,"1,745","$2,150,000 ",201 Ocean Ave # 401-02P,Santa Monica,CA,34027070,-118514980,1/19/2019,2091065447,https://www.zillow.com/homedetails/201-Ocean-Ave-401-02P-Santa-Monica-CA-90402/2091065447_zpid/
Apartment for sale,Studio,--,"2,496","$2,150,000 ",1332 Ocean Park Blvd,SANTA MONICA,CA,34009830,-118470751,1/19/2019,20480941,https://www.zillow.com/homedetails/1332-Ocean-Park-Blvd-Santa-Monica-CA-90405/20480941_zpid/
Apartment for sale,Studio,--,"2,496","$2,150,000 ",1336 Ocean Park Blvd,SANTA MONICA,CA,34009909,-118470616,1/19/2019,20480942,https://www.zillow.com/homedetails/1336-Ocean-Park-Blvd-Santa-Monica-CA-90405/20480942_zpid/
Coming soon,3,3,"2,232","$2,800,000 ",1040 4th St UNIT 404,SANTA MONICA,CA,34020762,-118500763,1/19/2019,20485355,https://www.zillow.com/homedetails/1040-4th-St-UNIT-404-Santa-Monica-CA-90403/20485355_zpid/
Apartment for sale,10,8,"5,356","$2,825,000 ",1939 17th St,Santa Monica,CA,34018955,-118473640,1/19/2019,2103330836,https://www.zillow.com/homedetails/1939-17th-St-Santa-Monica-CA-90404/2103330836_zpid/
Condo for sale,2,2.5,"1,900","$2,850,000 ",515 Ocean Ave UNIT 508S,SANTA MONICA,CA,34024712,-118510194,1/19/2019,20486308,https://www.zillow.com/homedetails/515-Ocean-Ave-UNIT-508S-Santa-Monica-CA-90402/20486308_zpid/
Condo for sale,2,2,"1,574","$2,850,000 ",1705 Ocean Ave UNIT 411,Santa Monica,CA,34010669,-118491469,1/19/2019,2087192092,https://www.zillow.com/homedetails/1705-Ocean-Ave-UNIT-411-Santa-Monica-CA-90401/2087192092_zpid/
House for sale,4,3,"2,394","$2,875,000 ",1325 Cedar St,SANTA MONICA,CA,34012272,-118473515,1/19/2019,20480670,https://www.zillow.com/homedetails/1325-Cedar-St-Santa-Monica-CA-90405/20480670_zpid/
Apartment for sale,6,6,"3,557","$2,899,000 ",3017 Colorado Ave,SANTA MONICA,CA,34034281,-118467196,1/19/2019,20470695,https://www.zillow.com/homedetails/3017-Colorado-Ave-Santa-Monica-CA-90404/20470695_zpid/
